early_goldblue,mid_goldblue,late_goldblue,lane
265.73333333333335,302.9,289.0,Top
293.26666666666665,457.8,316.0,Top
352.93333333333334,309.6,622.0,Top
294.6,375.9,524.1428571428571,Top
304.0,395.6,351.88235294117646,Top
286.0,489.5,521.5714285714286,Top
251.2,307.0,309.2142857142857,Top
263.4,262.3,368.3529411764706,Top
228.06666666666666,335.7,292.8,Top
346.6,342.6,344.8,Top
288.8666666666667,367.4,438.38461538461536,Top
266.53333333333336,323.6,386.1764705882353,Top
302.6,374.8,359.5,Top
268.6,334.4,497.2,Top
285.0,327.7,306.1666666666667,Top
206.8,347.3,199.77777777777777,Top
238.2,268.6,264.6111111111111,Top
292.8666666666667,343.9,405.2,Top
213.53333333333333,376.3,287.75,Top
279.1333333333333,302.7,345.25,Top
315.1333333333333,342.8,259.84615384615387,Top
283.1333333333333,448.1,348.61538461538464,Top
255.86666666666667,365.9,341.6666666666667,Top
265.53333333333336,368.9,429.95454545454544,Top
321.0,453.1,401.14285714285717,Top
256.93333333333334,262.3,362.8,Top
315.3333333333333,362.2,380.10526315789474,Top
278.06666666666666,418.3,262.26666666666665,Top
339.8,449.1,201.33333333333334,Top
286.1333333333333,298.8,302.0,Top
253.06666666666666,326.2,360.64516129032256,Top
262.53333333333336,230.3,310.63157894736844,Top
325.73333333333335,347.5,388.84615384615387,Top
272.06666666666666,229.8,309.0625,Top
307.8666666666667,425.7,459.0,Top
283.6666666666667,383.5,336.75,Top
302.0,271.8,297.1666666666667,Top
326.73333333333335,325.3,458.8666666666667,Top
246.6,355.8,299.7142857142857,Top
262.6666666666667,360.3,414.1,Top
274.4,327.1,392.2,Top
272.3333333333333,347.1,296.625,Top
341.06666666666666,362.1,385.6666666666667,Top
292.6666666666667,386.8,410.9166666666667,Top
327.6666666666667,429.0,578.6666666666666,Top
326.4,352.1,473.55555555555554,Top
305.1333333333333,263.4,249.88888888888889,Top
289.2,400.5,373.0,Top
230.46666666666667,325.5,476.45454545454544,Top
299.93333333333334,361.3,351.7857142857143,Top
285.06666666666666,320.8,208.57142857142858,Top
269.53333333333336,338.7,305.75,Top
271.46666666666664,300.0,235.9090909090909,Top
285.1333333333333,420.4,305.0,Top
271.4,435.7,315.65,Top
279.2,253.9,306.3333333333333,Top
281.6,348.5,317.3125,Top
287.26666666666665,370.1,401.56756756756755,Top
266.6666666666667,384.4,341.75,Top
258.73333333333335,413.0,245.63636363636363,Top
359.73333333333335,365.3,626.2857142857143,Top
348.26666666666665,312.1,361.1578947368421,Top
303.6666666666667,298.3,347.25,Top
391.8,582.75,,Top
290.6666666666667,486.6,505.6363636363636,Top
267.06666666666666,432.8,454.85714285714283,Top
266.3333333333333,313.8,274.14285714285717,Top
287.8,374.4,362.17391304347825,Top
304.53333333333336,596.8,384.5,Top
290.73333333333335,329.7,293.3333333333333,Top
275.3333333333333,359.1,462.625,Top
273.53333333333336,434.6,299.75,Top
289.06666666666666,387.2,326.6470588235294,Top
288.8,397.0,950.5,Top
264.2,312.8,261.25,Top
342.6666666666667,415.2,479.7,Top
311.93333333333334,457.3,435.125,Top
309.73333333333335,397.7,530.8,Top
272.53333333333336,437.1,436.1666666666667,Top
324.8666666666667,377.8,361.42857142857144,Top
307.6,374.1,368.3333333333333,Top
236.26666666666668,226.0,,Top
276.8666666666667,382.2,504.11764705882354,Top
284.93333333333334,362.7,550.5,Top
315.06666666666666,623.2,,Top
338.93333333333334,332.9,266.5,Top
265.0,364.9,401.07142857142856,Top
270.73333333333335,468.8,469.0,Top
344.4,560.6,690.0,Top
276.46666666666664,413.0,688.4,Top
334.26666666666665,491.2,349.85714285714283,Top
266.0,322.6666666666667,,Top
294.8666666666667,312.7,359.6842105263158,Top
281.53333333333336,391.3,410.85714285714283,Top
303.53333333333336,386.2,460.94444444444446,Top
276.6,386.8,456.2,Top
246.53333333333333,348.7,269.0,Top
350.53333333333336,603.5,623.5,Top
269.93333333333334,495.3,363.55555555555554,Top
271.93333333333334,310.9,339.0,Top
285.4,409.3,561.0,Top
289.3333333333333,378.6,428.0,Top
282.06666666666666,321.3,373.1904761904762,Top
306.4,350.3,628.0,Top
305.73333333333335,298.0,420.5,Top
273.93333333333334,397.0,447.09090909090907,Top
323.6666666666667,460.9,536.0,Top
301.93333333333334,423.3,429.5151515151515,Top
288.73333333333335,385.9,268.1666666666667,Top
263.6,311.2,402.1666666666667,Top
250.2,371.8,328.2857142857143,Top
282.4,374.1,212.375,Top
203.86666666666667,327.0,331.6666666666667,Top
272.26666666666665,301.8,288.0,Top
229.26666666666668,310.9,358.6666666666667,Top
272.46666666666664,411.3,347.44444444444446,Top
298.8,394.1,394.0,Top
362.4,404.6,401.5,Top
264.4,348.7,357.3333333333333,Top
230.86666666666667,392.4,389.9375,Top
318.53333333333336,435.0,560.6,Top
339.6666666666667,330.3,508.3809523809524,Top
275.6,583.7,908.0,Top
307.8666666666667,359.0,363.21875,Top
320.26666666666665,439.5,615.0,Top
280.93333333333334,345.3,363.3076923076923,Top
290.46666666666664,390.3,565.6,Top
297.1333333333333,346.1,375.93023255813955,Top
305.06666666666666,486.2,574.0,Top
291.4,514.7,368.0,Top
300.26666666666665,358.4,323.6,Top
314.8,428.5,361.0833333333333,Top
253.0,370.4,359.0,Top
316.2,309.9,360.2307692307692,Top
344.73333333333335,484.0,,Top
345.06666666666666,570.6,597.25,Top
291.26666666666665,385.6,432.6,Top
300.93333333333334,451.6,448.44444444444446,Top
270.46666666666664,327.1,371.10526315789474,Top
312.26666666666665,450.1,415.0,Top
240.46666666666667,355.9,353.4,Top
284.73333333333335,414.0,1107.0,Top
283.06666666666666,494.9,340.1,Top
281.06666666666666,397.6,371.35714285714283,Top
275.53333333333336,440.6,458.125,Top
266.06666666666666,409.7,337.0,Top
312.4,413.6,540.2857142857143,Top
235.73333333333332,256.9,325.075,Top
310.4,418.9,434.44444444444446,Top
315.4,324.5,396.70588235294116,Top
294.46666666666664,341.5,421.1578947368421,Top
248.33333333333334,378.9,388.0,Top
362.6,396.0,346.4230769230769,Top
289.46666666666664,311.0,388.7,Top
268.6,374.9,431.78125,Top
330.0,404.2,406.2857142857143,Top
307.3333333333333,423.3,446.5,Top
323.73333333333335,296.2,400.4,Top
301.53333333333336,344.8,477.6666666666667,Top
316.26666666666665,385.1,335.25,Top
265.73333333333335,348.4,363.5652173913044,Top
282.6666666666667,417.4,325.22222222222223,Top
314.06666666666666,429.1,420.7857142857143,Top
272.93333333333334,343.5,291.22222222222223,Top
337.6666666666667,395.6,693.0,Top
281.0,289.3,298.125,Top
279.93333333333334,391.8,506.0,Top
263.73333333333335,352.9,227.5,Top
275.1333333333333,360.4,374.1111111111111,Top
270.26666666666665,449.6,537.9,Top
257.6,321.9,237.3,Top
285.8666666666667,403.2,384.6363636363636,Top
343.93333333333334,356.8,376.54545454545456,Top
272.06666666666666,356.8,477.4,Top
369.46666666666664,389.6,692.3333333333334,Top
311.93333333333334,523.2,638.5,Top
271.93333333333334,369.0,295.14285714285717,Top
249.4,293.3,320.57142857142856,Top
298.46666666666664,341.0,335.6363636363636,Top
280.93333333333334,268.8,314.0,Top
289.4,408.9,790.5,Top
371.46666666666664,466.6,460.0,Top
278.3333333333333,390.5,355.94736842105266,Top
283.73333333333335,345.8,368.6842105263158,Top
277.2,388.9,447.1875,Top
281.3333333333333,313.8,329.3333333333333,Top
272.6,341.0,263.25,Top
292.1333333333333,386.3,587.0,Top
250.13333333333333,371.2,432.6,Top
298.46666666666664,384.5,491.6875,Top
303.1333333333333,379.2,322.0,Top
314.8,347.4,303.0,Top
262.0,447.4,349.0,Top
245.06666666666666,369.7,354.6666666666667,Top
248.66666666666666,381.3,279.0,Top
286.0,323.6,305.38461538461536,Top
315.46666666666664,425.9,340.25,Top
283.0,376.9,219.0,Top
297.8666666666667,375.6,428.8333333333333,Top
271.06666666666666,309.4,463.3666666666667,Top
246.33333333333334,326.8,501.4166666666667,Top
301.3333333333333,368.0,601.875,Top
288.26666666666665,324.3,562.0,Top
264.46666666666664,408.0,311.3636363636364,Top
346.06666666666666,512.4,726.5,Top
273.3333333333333,344.9,566.8,Top
265.06666666666666,409.3,474.35714285714283,Top
287.6,530.3,,Top
280.53333333333336,348.9,337.75,Top
298.6,303.6,375.0,Top
325.06666666666666,480.4,464.8333333333333,Top
274.2,420.7,331.2,Top
307.93333333333334,409.2,363.93333333333334,Top
277.73333333333335,382.7,345.2857142857143,Top
261.06666666666666,313.3,337.25,Top
308.2,358.0,417.89473684210526,Top
301.6666666666667,384.5,517.5,Top
346.26666666666665,283.2,273.2857142857143,Top
337.1333333333333,364.0,435.4,Top
289.93333333333334,541.3,355.0,Top
242.46666666666667,419.3,349.42857142857144,Top
310.1333333333333,294.1,301.8333333333333,Top
293.1333333333333,371.8,577.0,Top
290.73333333333335,403.3,356.7142857142857,Top
326.06666666666666,550.1111111111111,,Top
274.53333333333336,375.2,207.66666666666666,Top
302.0,444.3,524.0,Top
270.6,330.8,399.09090909090907,Top
286.6666666666667,341.2,283.0,Top
290.6666666666667,377.7,485.38461538461536,Top
293.93333333333334,391.1,378.6818181818182,Top
266.73333333333335,452.1,553.5714285714286,Top
293.46666666666664,411.1,423.8333333333333,Top
310.2,530.2,450.10526315789474,Top
282.46666666666664,253.5,315.2,Top
293.46666666666664,344.5,426.375,Top
290.0,385.6,340.27272727272725,Top
286.8,458.7,466.1666666666667,Top
356.3333333333333,451.4,655.9090909090909,Top
299.3333333333333,373.1,287.05882352941177,Top
262.6,373.9,468.75,Top
266.3333333333333,394.9,372.0,Top
320.06666666666666,401.5,267.8888888888889,Top
322.0,471.5,445.3333333333333,Top
318.73333333333335,348.6,389.1875,Top
277.8,327.7,333.1875,Top
294.6,328.5,,Top
256.73333333333335,447.2,616.0,Top
314.0,461.1,679.0,Top
284.46666666666664,371.1,362.6666666666667,Top
279.3333333333333,359.6,257.6666666666667,Top
305.73333333333335,432.0,547.125,Top
265.26666666666665,431.7,598.1,Top
282.0,337.0,393.0,Top
308.0,367.7,364.3333333333333,Top
269.1333333333333,418.8,276.8333333333333,Top
302.53333333333336,361.4,,Top
297.8,519.2,520.0,Top
286.46666666666664,336.4,317.8333333333333,Top
275.1333333333333,328.1,348.52941176470586,Top
351.0,395.3,377.125,Top
343.93333333333334,409.1,443.0,Top
235.8,392.0,289.5,Top
305.93333333333334,397.7,656.3333333333334,Top
284.8,389.2,334.6666666666667,Top
303.0,283.5,435.1666666666667,Top
288.3333333333333,442.5,508.42857142857144,Top
291.46666666666664,307.8,406.6521739130435,Top
299.2,366.1,589.6923076923077,Top
266.2,300.3,315.77777777777777,Top
288.73333333333335,410.0,457.125,Top
245.6,370.1,286.3,Top
289.53333333333336,284.6,314.2857142857143,Top
350.93333333333334,392.2,449.7142857142857,Top
287.8,417.5,331.3125,Top
249.0,296.1,450.0,Top
311.46666666666664,417.2,,Top
303.0,359.2,316.75,Top
310.06666666666666,377.2,477.0,Top
300.26666666666665,385.0,417.27272727272725,Top
300.06666666666666,419.6,416.11764705882354,Top
315.06666666666666,422.2,392.82608695652175,Top
258.4,348.3,329.125,Top
270.6,369.7,433.1904761904762,Top
366.06666666666666,403.6,648.6666666666666,Top
254.66666666666666,423.0,534.0,Top
299.53333333333336,369.0,556.5714285714286,Top
275.3333333333333,429.6,507.0,Top
298.8666666666667,412.8,501.2857142857143,Top
284.4,360.2,495.8,Top
338.2,364.0,418.3333333333333,Top
292.26666666666665,376.7,439.57142857142856,Top
307.4,344.5,350.9230769230769,Top
309.8,389.6,417.0,Top
311.3333333333333,464.4,267.15384615384613,Top
437.6666666666667,414.0,439.94594594594594,Top
283.0,284.1,533.8333333333334,Top
303.1333333333333,328.0,233.33333333333334,Top
267.6666666666667,346.4,252.4,Top
303.3333333333333,335.6,357.3333333333333,Top
330.2,365.6,327.8,Top
307.26666666666665,447.9,405.93333333333334,Top
296.0,484.9,331.0,Top
281.06666666666666,405.8,340.1875,Top
282.06666666666666,392.9,339.61538461538464,Top
293.8,382.3,623.6666666666666,Top
295.3333333333333,426.0,710.6666666666666,Top
274.8666666666667,405.6666666666667,,Top
289.1333333333333,324.5,313.6190476190476,Top
289.0,347.9,413.3,Top
287.06666666666666,408.7,221.0,Top
333.8,418.1,545.3333333333334,Top
279.4,347.5,297.5,Top
322.6666666666667,335.5,322.5625,Top
381.93333333333334,401.5,429.90909090909093,Top
295.46666666666664,294.2,359.5833333333333,Top
266.46666666666664,314.5,270.90909090909093,Top
333.6666666666667,363.4,272.7142857142857,Top
278.0,352.5,351.8125,Top
328.93333333333334,442.5,477.0,Top
297.8,383.4,695.3333333333334,Top
307.8,397.5,300.6666666666667,Top
259.26666666666665,384.6,294.75,Top
231.86666666666667,456.2,343.3333333333333,Top
290.4,369.2,484.1111111111111,Top
282.6666666666667,338.2,259.75,Top
244.46666666666667,431.8,328.55555555555554,Top
336.2,397.0,432.5,Top
344.4,540.1,471.44444444444446,Top
368.73333333333335,499.85714285714283,,Top
292.8,424.0,838.6666666666666,Top
281.26666666666665,274.7,250.4,Top
306.06666666666666,395.9,395.3333333333333,Top
340.3333333333333,458.3,510.0,Top
277.2,406.8,549.2142857142857,Top
358.8666666666667,439.4,367.8888888888889,Top
274.3333333333333,374.4,406.8333333333333,Top
321.8666666666667,395.8,314.2857142857143,Top
356.06666666666666,320.7,458.17391304347825,Top
283.73333333333335,373.0,573.6666666666666,Top
279.6,354.8,345.45454545454544,Top
309.6666666666667,331.8,373.05263157894734,Top
335.8,324.8,342.44444444444446,Top
268.06666666666666,257.4,555.3636363636364,Top
332.0,424.3,442.6666666666667,Top
372.06666666666666,496.6,444.5,Top
269.46666666666664,515.5,634.6,Top
269.46666666666664,306.2,367.5,Top
274.6,375.4,433.8181818181818,Top
275.6666666666667,370.2,417.8181818181818,Top
297.46666666666664,498.1,633.25,Top
263.8666666666667,430.7,461.9230769230769,Top
333.26666666666665,421.3,475.2142857142857,Top
318.6666666666667,453.0,466.0,Top
273.73333333333335,289.9,122.0,Top
312.0,310.9,411.3703703703704,Top
309.46666666666664,437.8,568.3333333333334,Top
305.6666666666667,381.4,359.9375,Top
415.6,413.8,359.8888888888889,Top
313.53333333333336,379.7,519.6666666666666,Top
325.6,529.6,492.0,Top
359.06666666666666,384.0,601.5,Top
279.46666666666664,403.4,357.0,Top
281.4,541.9,402.4,Top
326.46666666666664,446.4,461.25,Top
284.4,442.9,330.2857142857143,Top
286.73333333333335,381.2,452.6923076923077,Top
289.53333333333336,388.9,326.1,Top
282.06666666666666,362.8,398.875,Top
318.73333333333335,385.1,483.0,Top
354.3333333333333,484.4,,Top
313.26666666666665,453.2,398.89473684210526,Top
289.93333333333334,505.1,413.2631578947368,Top
360.8,404.9,466.8,Top
345.1333333333333,408.1,459.7368421052632,Top
289.0,365.9,587.5,Top
285.8,306.7,325.5,Top
265.46666666666664,376.6,539.0,Top
284.6,331.3,401.0,Top
300.06666666666666,474.9,861.5,Top
309.26666666666665,455.2,464.11764705882354,Top
333.2,459.1,355.1,Top
368.8666666666667,309.0,341.1363636363636,Top
293.73333333333335,416.4,307.60869565217394,Top
316.06666666666666,428.9,402.57142857142856,Top
357.26666666666665,444.3,479.0,Top
286.6,313.1,437.5,Top
323.6666666666667,326.9,389.4,Top
247.4,297.5,479.53333333333336,Top
318.46666666666664,369.0,357.1111111111111,Top
292.1333333333333,478.0,563.5,Top
313.2,469.1,519.5555555555555,Top
331.4,411.7,587.1333333333333,Top
282.26666666666665,313.5,290.45454545454544,Top
326.06666666666666,369.6,379.3076923076923,Top
270.6666666666667,388.8,418.3478260869565,Top
288.26666666666665,453.9,523.6666666666666,Top
274.6,410.5,305.5,Top
336.93333333333334,501.3,563.8947368421053,Top
301.46666666666664,408.2,368.5,Top
274.8,362.8,352.55555555555554,Top
289.06666666666666,373.7,389.1923076923077,Top
304.1333333333333,309.9,421.74074074074076,Top
313.8,430.7,528.875,Top
281.53333333333336,362.7,352.2,Top
275.93333333333334,364.4,314.15384615384613,Top
326.4,330.1,615.2,Top
330.6666666666667,478.2,424.0,Top
337.4,395.2,394.6875,Top
358.8,338.9,260.1818181818182,Top
329.8,441.8,616.0,Top
381.6,527.3,465.875,Top
300.46666666666664,320.4,339.53846153846155,Top
352.46666666666664,510.8,442.14285714285717,Top
285.06666666666666,362.9,356.0,Top
314.8666666666667,396.9,547.2857142857143,Top
354.8,419.9,530.3333333333334,Top
273.3333333333333,558.4,499.0,Top
299.8,402.3,402.0625,Top
322.6666666666667,420.1,340.1666666666667,Top
300.26666666666665,341.2,383.85714285714283,Top
289.73333333333335,403.1,,Top
310.1333333333333,337.5,335.6,Top
266.4,427.6,342.57894736842104,Top
323.46666666666664,386.3,293.0,Top
322.4,342.4,390.9166666666667,Top
373.0,349.3,317.9583333333333,Top
348.6,456.6,477.1578947368421,Top
338.46666666666664,402.9,433.5416666666667,Top
354.73333333333335,353.3,449.7857142857143,Top
267.1333333333333,299.2,318.9642857142857,Top
353.8,540.3,521.3333333333334,Top
293.93333333333334,358.6,359.25,Top
321.73333333333335,374.3,361.7692307692308,Top
332.93333333333334,368.2,401.0,Top
331.53333333333336,332.7,384.2,Top
292.06666666666666,351.1,359.4074074074074,Top
312.6666666666667,424.4,394.6470588235294,Top
271.53333333333336,329.8,333.55555555555554,Top
293.06666666666666,420.7,370.64285714285717,Top
326.0,503.4,524.1,Top
321.0,546.1,369.0,Top
316.6,343.7,452.0,Top
298.53333333333336,350.9,364.55555555555554,Top
306.73333333333335,343.6,253.375,Top
316.06666666666666,421.7,424.0833333333333,Top
292.6,359.8,309.46666666666664,Top
303.4,402.0,621.6,Top
263.46666666666664,346.9,282.3333333333333,Top
325.4,396.2,382.8,Top
313.53333333333336,337.4,406.88235294117646,Top
268.6,372.2,278.3333333333333,Top
301.26666666666665,449.5,455.3529411764706,Top
288.1333333333333,416.9,491.55555555555554,Top
298.06666666666666,376.8,440.42857142857144,Top
381.06666666666666,399.2,542.3333333333334,Top
310.0,394.1,350.28,Top
327.06666666666666,250.3,,Top
290.8,424.9,469.0,Top
267.73333333333335,409.1,377.42857142857144,Top
304.3333333333333,431.4,609.4,Top
326.4,456.1,326.1666666666667,Top
312.06666666666666,360.0,314.0,Top
335.53333333333336,420.8,494.2857142857143,Top
303.93333333333334,366.8,456.0,Top
330.8,337.7,259.53846153846155,Top
283.2,330.9,323.1666666666667,Top
346.93333333333334,422.0,446.25,Top
299.8,392.8,504.12,Top
337.06666666666666,456.2,373.3666666666667,Top
280.93333333333334,338.1,375.05555555555554,Top
325.3333333333333,418.4,451.2857142857143,Top
284.8666666666667,326.6,422.8888888888889,Top
309.6666666666667,336.8,550.6666666666666,Top
309.26666666666665,644.9,484.0,Top
266.8,355.3,258.5,Top
321.06666666666666,417.4,554.1428571428571,Top
349.3333333333333,508.7,435.22222222222223,Top
272.53333333333336,389.5,384.90909090909093,Top
278.8666666666667,365.9,345.5,Top
311.1333333333333,351.8,465.6666666666667,Top
300.73333333333335,445.0,492.1111111111111,Top
298.6,362.4,315.2,Top
259.6,413.6,467.875,Top
322.1333333333333,485.5,455.25,Top
292.26666666666665,338.4,378.4736842105263,Top
304.6,472.0,468.9230769230769,Top
297.8666666666667,351.7,405.5625,Top
341.1333333333333,373.4,406.0,Top
328.53333333333336,408.1,396.6,Top
320.3333333333333,453.6,508.8095238095238,Top
289.73333333333335,357.4,235.6,Top
306.8666666666667,471.6,440.55,Top
321.26666666666665,374.2,604.7142857142857,Top
332.3333333333333,404.9,461.5,Top
293.4,436.3,392.2692307692308,Top
288.53333333333336,344.9,312.3,Top
307.3333333333333,340.0,478.53333333333336,Top
341.46666666666664,381.7,324.3333333333333,Top
308.73333333333335,315.1,330.46875,Top
352.3333333333333,490.3,363.0,Top
348.73333333333335,450.5,,Top
341.2,414.5,468.8666666666667,Top
306.2,361.6,281.6,Top
288.1333333333333,364.4,492.55555555555554,Top
303.2,334.2,344.42857142857144,Top
301.3333333333333,429.7,523.5454545454545,Top
328.0,474.8,535.25,Top
320.2,414.0,402.5,Top
321.6,409.3,402.6666666666667,Top
307.1333333333333,403.6,423.8,Top
