early_goldblue,mid_goldblue,late_goldblue,lane
334.26666666666665,477.6,170.33333333333334,Middle
298.8666666666667,376.6,375.17241379310343,Middle
308.46666666666664,384.9,429.741935483871,Middle
296.8,329.9,492.7368421052632,Middle
339.0,385.7,399.6923076923077,Middle
300.1333333333333,427.8,425.75,Middle
295.93333333333334,389.3,442.2307692307692,Middle
309.1333333333333,449.4,432.75,Middle
317.26666666666665,387.1,298.0,Middle
339.8,355.8,441.3333333333333,Middle
284.6666666666667,425.3,255.85714285714286,Middle
316.6666666666667,355.3,519.8,Middle
292.4,380.5,364.3,Middle
283.6666666666667,355.6,338.25,Middle
303.26666666666665,380.2,495.55555555555554,Middle
289.4,372.1,490.0833333333333,Middle
328.06666666666666,417.5,636.8333333333334,Middle
254.66666666666666,445.2,575.6666666666666,Middle
308.3333333333333,470.3,344.8888888888889,Middle
302.53333333333336,382.9,241.25,Middle
273.3333333333333,491.0,636.8181818181819,Middle
300.6,345.3,280.35714285714283,Middle
315.3333333333333,390.3,306.14285714285717,Middle
320.53333333333336,376.4,390.0,Middle
314.0,381.0,401.93939393939394,Middle
294.6666666666667,561.9,521.1176470588235,Middle
395.73333333333335,448.2,384.6,Middle
301.93333333333334,326.6,302.6666666666667,Middle
355.1333333333333,409.0,446.5,Middle
331.73333333333335,453.4,375.6756756756757,Middle
352.2,451.8,407.75,Middle
316.8666666666667,397.6,314.09090909090907,Middle
342.0,489.1,588.5714285714286,Middle
368.8,348.5,432.2105263157895,Middle
329.0,375.5,266.0,Middle
430.0,632.0,,Middle
309.6666666666667,485.8,523.0909090909091,Middle
317.46666666666664,477.8,414.57142857142856,Middle
291.4,390.2,314.42857142857144,Middle
309.8666666666667,370.2,427.7391304347826,Middle
374.06666666666666,641.0,262.25,Middle
319.3333333333333,365.3,347.55555555555554,Middle
265.2,318.3,369.25,Middle
359.93333333333334,463.6,304.625,Middle
335.3333333333333,421.7,441.0,Middle
351.8,395.6,539.5,Middle
344.8666666666667,457.6,476.5,Middle
339.8666666666667,455.3,591.7,Middle
374.26666666666665,426.1,434.875,Middle
323.26666666666665,434.4,531.8,Middle
318.2,504.7,641.8333333333334,Middle
303.46666666666664,502.7,458.57142857142856,Middle
312.8,381.7,400.5,Middle
326.46666666666664,346.4,,Middle
324.8666666666667,378.8,467.1764705882353,Middle
391.53333333333336,448.2,460.8333333333333,Middle
361.3333333333333,784.4,,Middle
308.3333333333333,357.6,301.5,Middle
341.06666666666666,400.5,488.7142857142857,Middle
322.73333333333335,410.6,487.375,Middle
341.0,510.9,459.5,Middle
328.53333333333336,514.6,665.0,Middle
309.06666666666666,444.9,388.5,Middle
304.2,350.55555555555554,,Middle
324.4,409.0,388.10526315789474,Middle
366.6,448.9,527.8571428571429,Middle
367.6,312.5,349.55555555555554,Middle
346.1333333333333,520.5,754.4,Middle
306.26666666666665,254.1,273.7142857142857,Middle
293.0,578.5,530.0,Middle
345.1333333333333,518.3,435.77777777777777,Middle
294.93333333333334,334.2,713.25,Middle
327.06666666666666,444.4,831.0,Middle
413.1333333333333,550.7,563.625,Middle
310.46666666666664,388.4,357.0952380952381,Middle
336.53333333333336,328.3,714.3333333333334,Middle
310.0,432.0,425.5,Middle
312.8,311.8,370.59090909090907,Middle
383.3333333333333,502.5,583.0,Middle
349.6666666666667,433.9,384.09090909090907,Middle
338.06666666666666,340.8,310.6666666666667,Middle
326.26666666666665,456.3,490.0,Middle
323.26666666666665,357.1,316.2857142857143,Middle
331.0,383.9,408.0,Middle
297.53333333333336,311.3,328.0,Middle
341.8666666666667,327.7,272.0,Middle
332.53333333333336,333.1,417.0,Middle
317.46666666666664,356.0,408.55555555555554,Middle
315.1333333333333,372.8,378.6,Middle
332.4,545.0,714.75,Middle
313.8666666666667,369.6,520.8,Middle
329.6666666666667,392.3,486.75,Middle
371.8,531.4,402.4,Middle
350.3333333333333,353.8,363.57142857142856,Middle
387.1333333333333,510.7,538.0,Middle
319.06666666666666,354.5,333.53125,Middle
345.93333333333334,394.7,547.9230769230769,Middle
315.93333333333334,357.2,253.3846153846154,Middle
350.8,466.4,469.2,Middle
348.0,497.8,516.046511627907,Middle
372.26666666666665,494.8,682.2,Middle
302.2,646.6,524.9,Middle
341.06666666666666,315.9,333.8,Middle
362.53333333333336,393.7,549.7916666666666,Middle
369.3333333333333,353.4,352.375,Middle
341.93333333333334,365.9,466.15384615384613,Middle
357.93333333333334,499.6,,Middle
350.8666666666667,472.5,692.75,Middle
365.93333333333334,444.4,554.3,Middle
338.73333333333335,493.4,413.77777777777777,Middle
339.0,404.3,441.1578947368421,Middle
400.4,473.3,502.77777777777777,Middle
275.8666666666667,350.2,301.4,Middle
353.8,434.0,1876.0,Middle
336.53333333333336,504.5,333.1,Middle
318.8666666666667,356.0,381.07142857142856,Middle
352.6,465.4,417.0,Middle
305.73333333333335,453.6,399.64285714285717,Middle
331.73333333333335,409.1,543.8571428571429,Middle
330.73333333333335,294.5,426.15,Middle
329.0,364.4,433.1666666666667,Middle
329.06666666666666,505.2,442.94117647058823,Middle
308.0,331.9,352.0,Middle
299.06666666666666,396.8,413.89473684210526,Middle
318.0,379.8,412.2692307692308,Middle
297.06666666666666,363.8,289.4,Middle
338.2,381.5,438.5,Middle
364.8666666666667,503.6,529.7142857142857,Middle
312.6,429.6,445.25,Middle
312.8666666666667,384.1,492.4,Middle
362.06666666666666,396.5,592.7777777777778,Middle
295.8666666666667,334.9,383.25,Middle
328.6666666666667,438.7,366.95652173913044,Middle
294.73333333333335,396.6,366.55555555555554,Middle
323.53333333333336,413.8,598.5,Middle
301.4,374.5,411.0,Middle
412.73333333333335,398.9,454.85714285714283,Middle
283.73333333333335,402.1,396.875,Middle
305.0,401.2,538.6666666666666,Middle
318.93333333333334,488.5,309.5,Middle
375.8666666666667,308.4,424.3333333333333,Middle
371.53333333333336,453.3,578.3,Middle
357.46666666666664,404.3,348.5,Middle
326.6666666666667,436.6,397.8181818181818,Middle
331.1333333333333,318.9,393.6363636363636,Middle
276.93333333333334,311.4,426.0,Middle
329.6,520.8,726.0,Middle
317.73333333333335,520.8,518.0,Middle
