early_goldblue,mid_goldblue,late_goldblue,lane
343.6666666666667,330.6,586.6666666666666,Jungle
266.46666666666664,312.8,301.75,Jungle
273.73333333333335,280.3,324.04545454545456,Jungle
407.26666666666665,534.0,571.0,Jungle
280.1333333333333,356.5,381.90909090909093,Jungle
365.46666666666664,261.4,256.8333333333333,Jungle
273.0,310.2,394.6666666666667,Jungle
261.1333333333333,342.4,338.2857142857143,Jungle
284.3333333333333,383.9,263.75,Jungle
296.1333333333333,277.5,381.6666666666667,Jungle
331.2,287.7,252.66666666666666,Jungle
289.93333333333334,269.5,263.6666666666667,Jungle
282.73333333333335,368.3,318.94444444444446,Jungle
277.8,308.3,413.4,Jungle
339.0,355.5,490.0,Jungle
341.6,369.6,480.53333333333336,Jungle
355.6,240.8,367.875,Jungle
323.8666666666667,440.2,431.4,Jungle
346.4,300.4,392.23809523809524,Jungle
312.6,445.8,747.0,Jungle
304.2,352.1,290.90625,Jungle
314.6666666666667,280.6,447.0769230769231,Jungle
281.1333333333333,339.8,296.0769230769231,Jungle
308.4,394.0,450.8,Jungle
293.8666666666667,308.0,391.0232558139535,Jungle
319.6666666666667,448.4,393.0,Jungle
286.8666666666667,451.2,461.9,Jungle
279.0,304.5,218.6,Jungle
378.73333333333335,340.9,369.75,Jungle
303.73333333333335,375.5,357.6875,Jungle
315.8666666666667,300.0,342.0,Jungle
377.73333333333335,449.5,,Jungle
285.6,407.9,525.75,Jungle
313.73333333333335,361.9,300.1,Jungle
344.73333333333335,398.6,416.8888888888889,Jungle
290.06666666666666,289.8,297.0,Jungle
363.8666666666667,360.8,358.6666666666667,Jungle
284.53333333333336,441.7,249.0,Jungle
361.26666666666665,367.0,1074.0,Jungle
310.4,453.0,283.05,Jungle
313.2,417.0,307.35714285714283,Jungle
334.6666666666667,408.3,362.625,Jungle
301.6666666666667,358.3,316.0,Jungle
320.0,383.9,591.7142857142857,Jungle
355.6666666666667,323.6,352.45,Jungle
285.93333333333334,381.6,476.22222222222223,Jungle
322.8,338.4,292.3529411764706,Jungle
331.26666666666665,305.3,310.2631578947368,Jungle
302.1333333333333,289.8,307.2105263157895,Jungle
288.73333333333335,350.2,436.53846153846155,Jungle
347.26666666666665,276.7,354.1,Jungle
329.4,342.3,412.03125,Jungle
296.3333333333333,397.6,389.42857142857144,Jungle
319.8,366.8,378.9375,Jungle
267.1333333333333,337.3,306.2,Jungle
324.0,400.0,372.0,Jungle
248.4,315.1,245.75,Jungle
260.8,279.6,319.7391304347826,Jungle
255.86666666666667,331.6,314.55555555555554,Jungle
364.53333333333336,356.1,426.85714285714283,Jungle
300.46666666666664,322.0,221.72222222222223,Jungle
345.93333333333334,396.4,460.57142857142856,Jungle
317.8666666666667,316.4,276.375,Jungle
294.6,364.3,533.0,Jungle
264.6,291.8,203.5,Jungle
321.4,329.9,377.55555555555554,Jungle
344.0,598.2,487.4,Jungle
305.6,367.8,268.7,Jungle
300.3333333333333,329.7,304.6363636363636,Jungle
316.8666666666667,351.9,336.0,Jungle
293.93333333333334,265.7,269.8,Jungle
324.06666666666666,351.1,543.3333333333334,Jungle
322.4,573.9,700.0,Jungle
283.6666666666667,417.0,298.0,Jungle
281.1333333333333,269.8,285.85714285714283,Jungle
323.3333333333333,316.6,331.72727272727275,Jungle
265.8,309.7,372.6,Jungle
327.6666666666667,416.1,1012.0,Jungle
349.73333333333335,523.8,323.0,Jungle
283.26666666666665,392.6,313.05263157894734,Jungle
293.73333333333335,330.4,249.31578947368422,Jungle
316.1333333333333,464.3,405.875,Jungle
316.73333333333335,308.4,308.4166666666667,Jungle
285.73333333333335,324.9,247.625,Jungle
295.26666666666665,346.1,406.0,Jungle
330.8666666666667,305.9,344.6,Jungle
337.0,409.5,427.875,Jungle
295.26666666666665,402.9,304.3333333333333,Jungle
295.53333333333336,315.6,327.9,Jungle
294.6,396.5,358.70588235294116,Jungle
307.4,297.6,280.6666666666667,Jungle
288.26666666666665,373.5,290.0,Jungle
302.1333333333333,331.9,291.9230769230769,Jungle
321.26666666666665,498.1,313.75,Jungle
281.93333333333334,310.8,386.5,Jungle
317.26666666666665,348.6,348.22222222222223,Jungle
299.1333333333333,287.6,380.3333333333333,Jungle
406.46666666666664,336.9,440.0,Jungle
296.3333333333333,310.3,393.875,Jungle
360.3333333333333,317.7,497.0,Jungle
281.1333333333333,311.5,289.09090909090907,Jungle
310.46666666666664,441.2,515.75,Jungle
293.06666666666666,273.5,351.0,Jungle
286.8666666666667,375.7,418.07142857142856,Jungle
314.8666666666667,433.1,,Jungle
264.3333333333333,264.2,249.5,Jungle
282.46666666666664,275.4,366.125,Jungle
265.46666666666664,321.9,335.8333333333333,Jungle
262.6,242.8,184.2,Jungle
288.06666666666666,318.6,257.0,Jungle
298.73333333333335,298.3,387.6,Jungle
324.26666666666665,268.6,283.8333333333333,Jungle
297.53333333333336,367.3,398.4736842105263,Jungle
274.6,383.1,521.5,Jungle
313.0,275.9,287.85714285714283,Jungle
288.26666666666665,365.3,445.7,Jungle
345.73333333333335,390.3,514.0,Jungle
258.26666666666665,336.5,294.42857142857144,Jungle
313.4,308.7,285.3333333333333,Jungle
275.3333333333333,368.3,518.25,Jungle
287.93333333333334,362.6,280.42857142857144,Jungle
326.06666666666666,499.44444444444446,,Jungle
263.26666666666665,308.0,151.0,Jungle
295.8666666666667,498.9,416.5,Jungle
320.6666666666667,299.2,318.72727272727275,Jungle
271.8666666666667,285.8,294.6,Jungle
301.53333333333336,314.0,352.61538461538464,Jungle
303.53333333333336,331.8,246.6818181818182,Jungle
249.2,321.3,291.0,Jungle
280.73333333333335,342.7,289.6666666666667,Jungle
327.4,321.2,318.2105263157895,Jungle
261.0,282.4,303.3666666666667,Jungle
310.3333333333333,333.3,392.5625,Jungle
290.26666666666665,311.3,291.3636363636364,Jungle
293.6,412.2,463.8333333333333,Jungle
301.6666666666667,331.7,415.6363636363636,Jungle
274.2,322.7,241.1764705882353,Jungle
301.8,305.7,439.95,Jungle
309.53333333333336,407.2,292.54545454545456,Jungle
260.6666666666667,349.3,237.88888888888889,Jungle
285.1333333333333,292.8,299.27777777777777,Jungle
284.73333333333335,389.7,406.125,Jungle
285.8666666666667,273.5,258.6875,Jungle
301.0,307.4,,Jungle
339.8,498.1,524.0,Jungle
325.6666666666667,317.6,632.6666666666666,Jungle
342.93333333333334,291.7,324.0,Jungle
292.53333333333336,287.4,442.6666666666667,Jungle
270.4,338.5,389.25,Jungle
325.46666666666664,422.3,451.3,Jungle
268.26666666666665,373.6,391.64285714285717,Jungle
310.1333333333333,278.3,313.3333333333333,Jungle
309.4,311.3,264.8333333333333,Jungle
314.06666666666666,354.8,,Jungle
271.93333333333334,390.9,353.1764705882353,Jungle
295.06666666666666,339.5,287.0,Jungle
264.3333333333333,334.1,293.94117647058823,Jungle
284.8,311.6,277.5625,Jungle
346.46666666666664,331.0,554.8,Jungle
262.06666666666666,328.2,328.375,Jungle
335.73333333333335,403.3,460.1666666666667,Jungle
276.8666666666667,279.7,264.2,Jungle
355.06666666666666,468.1,338.8333333333333,Jungle
315.8666666666667,425.1,465.85714285714283,Jungle
310.26666666666665,331.8,386.4782608695652,Jungle
314.53333333333336,437.9,395.0769230769231,Jungle
314.6666666666667,413.0,461.44444444444446,Jungle
299.4,303.3,279.125,Jungle
380.8666666666667,467.2,352.0,Jungle
277.26666666666665,285.3,256.57142857142856,Jungle
311.6,341.6,385.0,Jungle
290.46666666666664,396.4,322.9375,Jungle
251.4,311.1,291.6666666666667,Jungle
327.53333333333336,497.7,,Jungle
289.26666666666665,320.3,309.0833333333333,Jungle
306.8,315.3,289.6923076923077,Jungle
295.6,392.0,385.0,Jungle
299.26666666666665,429.7,289.1764705882353,Jungle
289.53333333333336,425.3,324.3478260869565,Jungle
290.53333333333336,293.8,310.0,Jungle
333.8,266.8,380.23809523809524,Jungle
351.6,482.8,733.6666666666666,Jungle
335.8,333.1,373.72727272727275,Jungle
294.4,366.1,572.2857142857143,Jungle
315.0,390.5,473.6363636363636,Jungle
300.0,415.5,511.57142857142856,Jungle
340.2,392.3,464.73333333333335,Jungle
367.6666666666667,362.8,467.3333333333333,Jungle
290.0,346.5,424.14285714285717,Jungle
306.46666666666664,332.8,262.38461538461536,Jungle
306.8,369.0,377.5,Jungle
324.3333333333333,324.0,298.2307692307692,Jungle
378.8,334.6,344.4864864864865,Jungle
284.6,275.7,544.0,Jungle
313.6666666666667,304.3,237.0,Jungle
276.6,345.3,289.4,Jungle
329.73333333333335,276.5,311.3333333333333,Jungle
259.3333333333333,287.7,235.8,Jungle
347.93333333333334,417.6,435.8,Jungle
319.46666666666664,504.8,327.0,Jungle
312.3333333333333,396.7,342.875,Jungle
301.46666666666664,388.4,323.6923076923077,Jungle
280.46666666666664,361.5,432.3333333333333,Jungle
312.6,380.2,360.6666666666667,Jungle
260.2,339.1666666666667,,Jungle
268.73333333333335,324.3,333.3809523809524,Jungle
301.46666666666664,269.7,256.4,Jungle
306.0,341.6,490.5,Jungle
358.6,409.4,596.1111111111111,Jungle
307.6,340.5,234.1,Jungle
258.0,273.4,335.28125,Jungle
380.8666666666667,369.8,445.8181818181818,Jungle
263.0,303.0,304.8333333333333,Jungle
279.6666666666667,282.5,308.6363636363636,Jungle
351.8,326.2,281.0,Jungle
308.4,316.0,279.0,Jungle
294.73333333333335,403.4,210.0,Jungle
347.1333333333333,591.1,846.0,Jungle
308.73333333333335,361.4,297.6666666666667,Jungle
293.46666666666664,336.4,296.0,Jungle
370.53333333333336,582.5,675.3333333333334,Jungle
300.8,286.6,343.1111111111111,Jungle
334.3333333333333,233.2,218.0,Jungle
316.6666666666667,449.1,355.6111111111111,Jungle
304.6666666666667,340.1,363.2,Jungle
279.4,452.4,347.55555555555554,Jungle
378.06666666666666,439.42857142857144,,Jungle
408.8666666666667,409.2,793.0,Jungle
300.8666666666667,245.3,244.8,Jungle
298.53333333333336,301.0,275.1666666666667,Jungle
277.3333333333333,441.6,382.6666666666667,Jungle
318.93333333333334,307.0,387.07142857142856,Jungle
329.3333333333333,401.5,334.22222222222223,Jungle
267.46666666666664,345.4,329.1333333333333,Jungle
308.4,338.0,278.2857142857143,Jungle
255.0,323.6,350.17391304347825,Jungle
305.0,382.9,672.6666666666666,Jungle
300.2,312.8,375.8181818181818,Jungle
272.53333333333336,328.2,404.63157894736844,Jungle
300.26666666666665,324.8,357.72222222222223,Jungle
233.13333333333333,266.7,244.63636363636363,Jungle
351.2,449.5,452.0,Jungle
339.1333333333333,518.8,522.0,Jungle
340.2,420.1,452.8,Jungle
304.73333333333335,271.7,190.33333333333334,Jungle
295.73333333333335,388.6,347.90909090909093,Jungle
293.0,348.1,380.90909090909093,Jungle
276.4,385.9,416.375,Jungle
