early_goldblue,mid_goldblue,late_goldblue,lane
187.53333333333333,254.7,242.8,Support
238.06666666666666,249.4,282.0,Support
184.26666666666668,261.0,520.6666666666666,Support
262.0,364.5,,Support
178.33333333333334,263.8,320.5263157894737,Support
221.8,322.0,238.05263157894737,Support
203.13333333333333,283.7,516.4,Support
214.66666666666666,214.8,281.2105263157895,Support
220.8,275.2,380.5,Support
183.6,204.7,265.5,Support
220.6,255.1,469.1666666666667,Support
182.8,197.8,355.89473684210526,Support
182.86666666666667,324.8,472.0,Support
190.53333333333333,293.9,364.94117647058823,Support
201.13333333333333,313.6,274.0,Support
210.86666666666667,219.0,278.95454545454544,Support
178.26666666666668,262.5,254.95652173913044,Support
185.73333333333332,310.0,306.2857142857143,Support
258.06666666666666,326.0,543.0,Support
246.26666666666668,270.1,332.5,Support
195.73333333333332,291.3,314.9,Support
235.33333333333334,223.8,358.26666666666665,Support
185.26666666666668,252.9,266.55555555555554,Support
249.46666666666667,322.3,281.5,Support
198.33333333333334,285.5,433.0,Support
188.0,267.9,342.8666666666667,Support
190.06666666666666,253.5,247.9090909090909,Support
208.66666666666666,216.6,242.92307692307693,Support
184.86666666666667,238.1,266.39130434782606,Support
195.6,300.1,330.6666666666667,Support
177.46666666666667,267.7,211.85,Support
196.73333333333332,288.3,334.42105263157896,Support
188.2,271.1,321.94444444444446,Support
184.66666666666666,254.0,262.22222222222223,Support
205.33333333333334,229.7,296.2307692307692,Support
208.66666666666666,227.1,302.3333333333333,Support
208.33333333333334,370.3,413.25,Support
188.33333333333334,286.6,245.46666666666667,Support
184.06666666666666,221.1,225.30769230769232,Support
181.0,253.2,415.2,Support
189.73333333333332,238.0,301.1578947368421,Support
198.06666666666666,282.1,267.9375,Support
212.66666666666666,251.9,231.45454545454547,Support
253.86666666666667,447.1,504.0,Support
189.93333333333334,357.7,327.625,Support
218.86666666666667,261.2,306.53846153846155,Support
186.4,331.9,316.7142857142857,Support
176.06666666666666,220.2,262.85714285714283,Support
195.8,232.9,360.14285714285717,Support
200.73333333333332,290.1,412.44444444444446,Support
211.93333333333334,300.3,350.5,Support
207.6,370.5,267.25,Support
185.86666666666667,324.8,279.0833333333333,Support
220.6,249.3,306.07142857142856,Support
191.4,394.7,,Support
191.53333333333333,253.9,283.0,Support
164.2,251.9,286.1578947368421,Support
192.66666666666666,233.5,281.1666666666667,Support
186.4,228.2,464.0833333333333,Support
229.13333333333333,218.6,301.4166666666667,Support
207.06666666666666,277.6,431.7368421052632,Support
194.06666666666666,329.3,284.9583333333333,Support
175.73333333333332,195.6,364.07142857142856,Support
196.0,269.9,343.5,Support
199.66666666666666,311.7,325.8333333333333,Support
183.8,260.2,310.7857142857143,Support
224.06666666666666,352.9,307.5,Support
236.86666666666667,242.7,295.2142857142857,Support
195.66666666666666,252.0,392.85,Support
219.4,285.8,362.81481481481484,Support
174.33333333333334,230.3,263.3529411764706,Support
205.66666666666666,238.6,255.66666666666666,Support
182.86666666666667,227.1,267.7142857142857,Support
203.06666666666666,313.2,349.5,Support
213.06666666666666,315.4,359.27272727272725,Support
186.0,244.0,246.0,Support
201.06666666666666,268.5,347.3888888888889,Support
185.73333333333332,249.7,208.625,Support
207.93333333333334,269.7,261.625,Support
168.33333333333334,245.2,212.86666666666667,Support
204.66666666666666,260.4,537.6,Support
188.26666666666668,212.7,238.33333333333334,Support
168.86666666666667,293.2,343.93333333333334,Support
160.06666666666666,222.0,356.6470588235294,Support
195.4,227.7,277.0,Support
210.26666666666668,317.6,382.70588235294116,Support
171.33333333333334,250.6,288.44444444444446,Support
180.93333333333334,233.9,394.85714285714283,Support
191.4,263.9,459.5,Support
244.2,300.6,383.28,Support
190.26666666666668,285.6,,Support
241.66666666666666,299.3,435.14285714285717,Support
196.2,290.5,261.14285714285717,Support
218.46666666666667,283.4,559.0,Support
215.46666666666667,346.2,322.1666666666667,Support
199.26666666666668,331.1,324.8125,Support
297.26666666666665,263.5,371.5,Support
188.66666666666666,272.8,414.6666666666667,Support
219.33333333333334,280.7,252.3846153846154,Support
191.66666666666666,279.7,276.6666666666667,Support
206.53333333333333,278.4,406.75,Support
220.33333333333334,236.2,303.6,Support
215.8,232.4,264.6666666666667,Support
182.73333333333332,291.9,340.27777777777777,Support
206.93333333333334,344.0,396.14285714285717,Support
213.66666666666666,250.3,249.88888888888889,Support
191.6,237.2,595.6666666666666,Support
205.86666666666667,381.7,322.0,Support
185.86666666666667,207.9,250.125,Support
201.46666666666667,268.2,491.2857142857143,Support
173.66666666666666,214.8,213.77777777777777,Support
193.53333333333333,225.4,260.27272727272725,Support
188.33333333333334,237.6,299.9117647058824,Support
224.0,277.3,322.8666666666667,Support
194.66666666666666,233.1,401.3333333333333,Support
207.66666666666666,288.5,273.95,Support
176.33333333333334,237.2,384.375,Support
181.53333333333333,254.4,321.6666666666667,Support
184.6,338.6,281.7368421052632,Support
203.66666666666666,270.6,252.69230769230768,Support
186.0,287.8,421.3125,Support
194.46666666666667,227.9,254.7,Support
238.26666666666668,297.2,351.6,Support
196.86666666666667,286.8,344.04761904761904,Support
219.26666666666668,275.1,220.4,Support
180.33333333333334,253.0,316.3,Support
207.06666666666666,231.3,411.57142857142856,Support
236.93333333333334,209.3,372.4375,Support
204.2,242.1,332.5769230769231,Support
191.66666666666666,211.3,270.7,Support
189.26666666666668,276.4,337.06666666666666,Support
207.06666666666666,370.0,354.1666666666667,Support
184.93333333333334,267.0,292.15625,Support
185.93333333333334,366.8,421.6666666666667,Support
191.13333333333333,400.3,,Support
244.0,258.1,258.46666666666664,Support
180.86666666666667,236.2,239.0,Support
181.13333333333333,209.4,369.94444444444446,Support
174.66666666666666,319.0,298.3333333333333,Support
213.13333333333333,299.0,379.27272727272725,Support
189.53333333333333,304.0,315.75,Support
245.53333333333333,337.9,428.8333333333333,Support
